World Development Indicators
Number of countries,264
Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799761603,0.836272414,0.864572738,0.871755055,2.329400169,3.685294341,5.614311695,8.210904435,11.94766401,14.74513025,20.35664898,29.08248993,42.35095158,57.03019214,68.06559844,87.28674958,95.05695524,109.696397,105.1777849,124.5951299,124.9603221,120.4784442,126.8564857,152.6441746,145.7647461
Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344867,0.01202193,0.039488733,0.074424492,0.884783766,2.84561335,6.028479507,11.16205327,17.2348729,22.96939841,31.70897835,46.10214303,60.38971904,72.47089777,92.66014887,111.4046999,114.5422524,111.4288898,107.3871984,104.9886091,105.5829217,105.91415
Russian Federation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201914,0.004032303,0.006718503,0.018649723,0.059572491,0.15029596,0.32744683,0.505809984,0.9306548,2.223450492,5.302377987,12.10050689,24.94148522,51.07845314,83.37214422,104.8422057,119.176587,138.8686388,160.1018962,165.5010987,142.0484328,145.3276296,152.8353524,155.144239
Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069738333,0.14007359,0.464530312,0.742008878,0.916726444,1.432364759,1.483308604,2.36469608,3.252279849,6.397339361,12.93790517,23.07054695,32.74752019,39.89652123,49.66704344,56.80079399,64.02469114
Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444854841,0.855595188,1.399647786,1.431729415,1.423957805,1.528948084,5.909600005,8.948846158,13.3386688,25.12798705,47.190518,0,0,48.37955373,0,53.10102759,52.46937575,55.53012808
San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.634014375,5.180727693,7.479726006,9.112149533,8.794474029,8.999004365,18.92025379,36.02316312,53.77655827,57.7201733,59.71707526,58.88501742,58.33048822,57.59865659,57.71656157,57.60937551,79.87822842,97.56010164,99.11214802,114.2263592,115.2110603,116.9549733,118.8481841
Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.370744979,3.268115696,5.134511608,7.730815251,11.60157677,18.42156803,30.04463516,46.65723851,57.63965258,62.8015526,64.95124882,64.93966102,64.93769014
Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091638458,0.091583609,0.091684168,0.089592938,0.087701216,0.08621589,1.011950648,1.742146861,3.253239323,4.264008629,6.830029352,12.10362407,22.94577415,31.67389518,38.49018452,57.36794477,77.6448435,109.5864024,136.5376287,167.4269561,189.1688419,194.5123877,187.3595577,184.2042369,179.5574636
Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001156238,0.001400443,0.015793657,0.075752533,0.292795434,0.9136395,2.537610482,2.982582079,5.326721238,7.330495473,10.22390743,15.35030352,25.75017105,30.49821024,44.03321374,54.83107061,64.42744115,70.16017194,83.56861759,92.92798275,98.84217748
Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.18490531,67.01974719,81.46443476,104.4842619,119.8285932,124.4012204,125.300784,130.248336,117.7744571,119.3917104,122.132822
Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066283987,1.365344085,2.911640081,6.663157489,20.72662602,32.5431845,45.23571702,54.14654223,58.45424969,63.40334224,67.52015064,79.7415259,86.69867839,103.9754399,122.1811277,128.9218051,137.903463,147.8032034,147.342683,162.1932137
Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288422726,0.626096017,1.491192948,2.402285029,0,0,0,14.3278776,18.23526126,20.56306639,34.77065968,36.43343754,36.96439058,65.65907347,76.65603826
Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375912439,0.893282698,1.71488965,2.642048066,3.758166967,5.438606939,6.952534047,8.786437875,12.0728218,23.22922974,29.30502362,42.66178346,70.11912902,74.35716693,80.09691896,84.07042831,91.20739002,97.53228591,103.7771628,125.190588,132.3000341,138.6858844,145.3956502,150.1160495,152.1251818,155.9222113,146.8850857
Sint Maarten (Dutch part),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovak Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002246115,0.02890518,0.058573645,0.111129032,0.22963108,0.53343499,3.720696079,8.644120373,12.32871626,23.08340185,39.85063974,54.25817009,68.28425592,79.34105099,84.2137302,90.65912525,112.2526739,101.9316827,101.3396205,109.04722,109.9775874,111.9121915,113.9111556,116.9401341
Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026082746,0.174706668,0.325073304,0.818517787,1.370636715,2.070905846,4.706932356,8.125779991,31.74230763,61.09944736,73.88356824,83.77681411,87.33423456,92.68311392,87.94625338,90.56940742,95.45856855,101.1035341,102.7485413,103.2965118,105.1696645,108.3881402,110.2112117,112.0830105
Small states,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015183879,0.030675953,0.042840562,0.060056491,0.115225781,0.182640449,0.275137675,0.406499408,0.643817263,1.142322592,1.709486928,2.502819052,3.679262997,5.950680662,10.97646673,16.09445619,22.45665225,27.51014481,35.54903604,42.95201972,53.07039988,65.00051167,75.07614346,83.37208145,91.03563155,97.38231533,103.1733784,111.3000826,114.4825241
Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04123121,0.064024764,0.091219389,0.173221257,0.179772749,0.272349205,0.279141283,0.228319666,0.229718543,0.237489778,0.655269348,1.278483548,1.456073386,2.21478092,5.957806812,9.709416581,21.93953048,51.09173471,54.97600064,57.57076854,65.75650459
Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.083215895,1.117059269,1.277804385,2.488272151,6.060631772,5.905322562,6.33081064,6.733363626,6.859761851,6.833066584,6.726736849,18.16731553,22.55978195,49.38267841,50.89929334
South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011066456,0.015437514,0.018836078,0.032367681,0.100950204,0.838227596,1.291434219,2.258077502,4.279063857,7.660999509,11.7386481,18.59462788,23.70080761,29.66584635,35.972583,43.82265902,70.40479553,81.0762872,85.27748184,89.52108369,91.24860878,97.90028646,123.1976544,130.557982,145.6440213,149.1935175
South Asia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265132,0.000887944,0.001383665,0.002577987,0.004450435,0.013612987,0.036678056,0.088549453,0.123165893,0.18884224,0.33363632,0.605016462,1.174506347,2.697282441,4.27225093,7.799621923,15.06016467,22.502563,32.18016326,44.39865425,59.72472422,69.84456295,69.00741955,71.49024036,75.39812845
South Asia (IDA & IBRD),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265132,0.000887944,0.001383665,0.002577987,0.004450435,0.013612987,0.036678056,0.088549453,0.123165893,0.18884224,0.33363632,0.605016462,1.174506347,2.697282441,4.27225093,7.799621923,15.06016467,22.502563,32.18016326,44.39865425,59.72472422,69.84456295,69.00741955,71.49024036,75.39812845
South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.44932189,17.33918627,21.22255382,25.25835962,24.50094636
Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004406246,0.010861727,0.030015737,0.076743679,0.140678283,0.278272537,0.461351559,0.656329161,1.047842335,2.397111579,7.586339439,10.95273284,16.20300377,37.56120588,60.23673164,72.76287627,81.09707953,88.58520439,90.42919646,98.40193058,103.7617236,108.4148248,109.6808813,111.5801838,111.275767,113.0635394,108.3640175,106.8867146,107.8492701
Sri Lanka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583007,0.010266433,0.014909799,0.081953185,0.161302474,0.281311331,0.386704011,0.62189487,0.937791896,1.372850693,2.282674554,3.50715883,4.835730796,7.144934955,11.20278283,16.84991212,26.87761576,39.32382822,54.18660423,79.14612039,83.62395495,87.54590803,91.63310875,95.49632054,103.1578481
St. Kitts and Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691387615,0.467129999,0.991191908,1.557701722,2.634814685,4.544077552,10.65325777,46.14190734,59.89136945,103.7872159,102.3623628,127.7784381,145.7640383,145.9473043,152.8117359,145.3625569,141.8333831,142.0900149,118.6369527
St. Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360727513,0.680087051,0.939837005,1.059644754,1.241294605,1.483172441,1.592874118,1.701859439,8.933508929,61.1995104,61.78881684,63.87637766,62.98536306,86.39486568,101.3378953,108.2979452,111.7335693,120.7836181,119.4227898,116.3436164,102.5888082
St. Martin (French part),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Vincent and the Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064814215,0.076782889,0.138723192,0.198849448,0.259072152,0.320367404,0.694939911,1.316289547,2.188198004,6.937743659,9.229773463,58.06115198,66.32154898,64.93852817,80.46608146,101.326058,119.1832023,110.8605113,120.5596619,120.5309217,116.1090946,114.6334104,105.1622459
Sub-Saharan Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803029,0.001546473,0.001832689,0.003476287,0.011503953,0.070594054,0.103046504,0.180689004,0.340829925,0.613197841,0.997992876,1.72136386,2.498647536,3.585293899,4.968204083,7.403683227,12.02493278,17.75584378,23.17776271,31.89438616,37.679212,44.41018352,53.09439045,59.72096379,66.08030593,71.03234266
Sub-Saharan Africa (excluding high income),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803141,0.001546684,0.001832935,0.003476783,0.011505584,0.070603985,0.103051254,0.180538035,0.34050596,0.612451522,0.995595871,1.717665423,2.493567068,3.579326421,4.961932486,7.397124495,12.01850057,17.74866393,23.17066166,31.88647047,37.67010652,44.40135887,53.08562681,59.71204735,66.07225041,71.02349257
Sub-Saharan Africa (IDA & IBRD countries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803029,0.001546473,0.001832689,0.003476287,0.011503953,0.070594054,0.103046504,0.180689004,0.340829925,0.613197841,0.997992876,1.72136386,2.498647536,3.585293899,4.968204083,7.403683227,12.02493278,17.75584378,23.17776271,31.89438616,37.679212,44.41018352,53.09439045,59.72096379,66.08030593,71.03234266
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007113041,0.011974633,0.026421438,0.038958687,0.067275601,0.29668392,0.532659744,1.438819883,2.795882758,4.75898144,11.89555131,20.3550956,28.95430467,36.11230146,41.544029,68.77724454,74.36035887,72.85231291,72.19898961
Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254049952,0.321419268,0.387125496,0.546935486,0.504275623,1.323360945,3.802570538,8.795974869,18.38111013,22.57096974,34.61355976,43.13368221,46.60145779,63.34300634,74.4465973,127.5013,146.8572956,99.27727827,100.7099428,106.4593736,161.067802,170.5749874
Swaziland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456889998,1.335685412,3.102334742,5.117416802,6.283595288,7.813009856,13.24493632,18.10541334,22.35630041,33.48085468,46.07241867,56.61109776,60.83084412,63.23757857,65.39478548,71.46778668,72.31972132
Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244741166,0.327219454,0.435901341,0.694920412,0.874166279,1.344018158,2.056180558,2.873322654,4.102872293,5.3884126,6.594298056,7.559531019,8.864091559,15.71336635,22.74910726,28.16003761,35.77110377,46.37067378,57.83206475,71.8225431,80.75654186,89.20279254,98.42587931,97.81454363,100.8176707,105.6913243,110.456172,108.4404554,112.1339335,117.1611493,121.2222926,124.57217,125.5274913,127.8392622
Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083828906,0.468206385,1.099003546,1.873666451,2.58986839,3.15607763,3.740083886,4.772581632,6.372585485,9.387357671,14.72994464,23.878032,42.84137752,64.73332728,73.26690722,79.21417229,84.90784638,85.43372768,92.24719407,99.3850712,108.5154861,116.25028,120.4037109,123.1609109,127.383212,132.0563723,136.7772396,136.6773982
Syrian Arab Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025006627,0.183248542,1.197534229,2.353678293,6.850314444,13.27222453,16.23790613,24.86052316,31.87224564,34.6807165,47.65156589,54.31752074,59.24043734,59.29734384,56.12894219,63.85589141
Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001739917,0.005389767,0.006984944,0.010254877,0.01875156,0.025916869,0.206117376,0.729247341,2.025831908,3.893820654,30.91513694,29.99244131,50.49337123,65.79480935,77.88892202,80.9228584,81.50840493,91.8281242,95.12606037
Tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001276347,0.011688367,0.029362791,0.063952305,0.117177126,0.153542046,0.324856957,0.789674329,1.694829293,3.530932149,5.142308625,7.634377406,14.04274015,20.06824321,30.709868,40.03113033,46.65843734,55.36980391,56.96423843,55.71793149,62.77433234
Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001548962,0.010893994,0.031957866,0.07152718,0.111735514,0.216057464,0.434581425,0.712174554,1.26050362,2.200303493,3.096979262,3.660549703,3.246072667,3.796302633,4.901883807,11.97100258,27.35185035,33.52064989,41.42975138,46.46198345,60.90324472,80.17018406,93.43030345,99.50960309,108.0177685,116.331131,127.2920547,140.0511818,144.4387195
Timor-Leste,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.148989306,2.660015078,3.321752598,4.823121119,7.551853518,11.90218654,32.9725585,43.82046413,56.02069885,55.73975905,57.37594218,119.3771644
Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066492152,0.162312718,0.358576107,1.027801412,1.902959101,3.22303878,4.632345279,6.161062986,7.827044226,12.45197504,20.40031837,25.87965477,35.59849145,41.26668606,41.64413476,49.86113051,62.53490181,64.57824151
Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312734551,0.313870586,0.124257046,0.134033055,0.143653098,0.183744717,0.239584179,3.385040824,11.23471527,16.34785036,29.58795563,29.5728077,45.48387412,49.02716932,51.17954363,52.16238544,52.60439581,53.36331844,54.59396333,64.28314836
Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034636793,0.103193087,0.134923377,0.207867451,0.506214736,0.757649807,1.359586952,2.083650154,3.056576593,12.76518557,20.12862843,20.56564686,26.19833192,50.46494092,71.25271699,116.519036,115.2483894,137.1963517,139.6083078,142.6283511,136.9908228,140.8425356,144.9406517,147.3377795
Tunisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002960144,0.005168674,0.008001798,0.011714378,0.014893085,0.023225483,0.026164191,0.030665204,0.035457247,0.071298377,0.082881819,0.417204648,0.584649115,1.247438441,4.032357658,5.890825052,19.47260184,37.55460363,56.51703373,72.23298695,76.33512661,82.7810914,93.20555476,104.5370929,115.2010779,118.1056496,115.6035799,128.4857675
Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000727281,0.009969069,0.018888992,0.029408771,0.058911441,0.087100576,0.109996968,0.148443728,0.303364973,0.746945781,1.356502457,2.666464566,5.718854527,13.04791761,25.53785046,30.53479924,35.86941403,42.29340126,51.92193776,64.3740778,76.73832278,89.17829733,93.54864342,88.12268708,85.62758012,89.41002295,91.46374843,92.96497103,94.7933028
Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057656946,0.068254835,0.089899216,0.166614128,0.17955684,0.177667308,0.197653332,1.06666644,2.211532447,4.516582511,7.85614367,23.08368224,42.83804536,63.41981696,103.7858737,114.0552619,116.893432,135.7804374
Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18349575,13.41035692,16.4406083,18.4350676,0,10.19575856,16.28167294,21.63754571,28.39756592,34.42689348,38.40711542
Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008423042,0.018684872,0.022640286,0.131691862,0.239741703,0.522799789,1.130100554,1.516028656,2.892006194,4.195756068,4.578959089,6.761102482,13.65261655,26.92003559,28.55294653,37.74438345,47.50472743,45.00206351,48.08192773,52.42923963
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126078,0.009729426,0.027372102,0.059030694,0.113442549,0.231119318,0.437415192,1.668508529,4.575427253,7.661123211,13.59298,28.94597129,63.67435357,104.7041786,118.4064976,119.8447225,118.750841,117.1087348,121.3388196,130.3399209,138.0646549,144.082159
United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201598076,0.29324162,0.386440147,0.588175039,0.784279372,0.905137187,0.859014274,1.461321492,1.858734413,2.254085688,2.430181766,3.327734151,4.098632759,5.496642593,7.844957726,11.85794673,17.91459445,28.76186046,47.18932233,60.95911885,75.31310009,88.21926159,100.6685238,109.2858728,113.2014286,133.3628641,137.6413795,138.2668687,129.4316308,131.3980376,149.6390858,171.8737993,178.0615447
United Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088469175,0.229588144,0.510974391,0.984128589,1.708755296,1.947059624,2.196366801,2.619945977,3.932425055,6.812778164,9.889762431,12.46095848,15.15254531,25.41757307,46.28415293,73.70811816,78.20217751,82.83088603,90.88455695,99.50619762,108.5920211,115.6002598,121.1018108,122.1864624,123.9547246,123.6254863,123.6041988,124.7618169,124.6098071,123.5810846
United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038253436,0.140659444,0.279060364,0.498659917,0.829863407,1.39281703,2.075802366,2.939643902,4.249049037,6.103716586,9.104921407,12.6047249,16.23815248,20.14238484,24.89063952,30.57610298,38.46809105,44.69057874,48.85103822,54.84681409,62.54719598,68.31769507,76.29353842,82.06414479,85.20916517,88.62364611,91.31165202,94.44042596,96.01037609,97.07773939,110.2041935
Upper middle income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000631251,0.001506638,0.003112175,0.006037101,0.014031601,0.027155619,0.056305435,0.111154465,0.238978188,0.466126051,0.80731096,1.446469677,2.413370952,4.369685285,7.809610975,12.10969019,16.75174338,21.99900163,29.32972156,38.22959676,46.6306039,56.03427224,65.41086825,73.49307426,80.75139545,87.7282603,94.46524512,101.7203473,104.243247
Uruguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054268974,0.156362743,0.213198969,1.237570103,2.42029077,3.034200069,4.597686833,9.644671738,12.36996893,15.63054405,15.43284748,14.9614589,18.04452826,34.73290719,69.96574097,89.9933321,104.7453819,122.3521626,131.589018,140.6072022,147.1306851,154.618466,160.7951457
Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002270342,0.004009233,0.016256445,0.040673617,0.0724346,0.110985339,0.164732289,0.213979368,0.510035685,0.737743132,1.255442999,2.110190903,2.764509731,9.606295141,21.34114016,45.79499837,59.93517855,75.45030892,90.3737516,71.03391446,74.30678167,78.42135631
Vanuatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038974721,0.071922775,0.089638072,0.118283011,0.123544145,0.165429621,0.197235461,0.184906358,2.526424336,3.920543649,5.145614422,6.061850746,6.987989975,11.8181281,15.97174775,57.04643617,71.91524298,56.64535235,59.08065129,50.34122874,60.41440025
"Venezuela, RB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009591806,0.019136833,0.037597287,0.082101753,0.379670225,0.862938276,1.475034896,1.827799058,2.578818893,4.656348533,8.558457929,15.80594982,22.31756703,26.025208,25.82297154,27.19332266,32.06608836,46.75510423,69.10208356,86.13026924,97.48959044,98.39250828,95.99511185,97.56403127,102.0507277,101.614434,98.95200348
Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001112669,0.00553412,0.016722953,0.0309129,0.089299977,0.205189937,0.281397441,0.410697465,0.974879067,1.530911368,2.304592878,3.289639633,5.894190884,11.293046,22.03265688,52.0189288,85.69645531,111.3650605,125.2930515,141.5998702,145.0218721,134.9650058,147.1108877
Virgin Islands (U.S.),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81454047,23.09020883,27.6673645,32.25479444,37.78418778,41.64284001,45.53893903,59.42573634,74.51191448,0,0,0,0,0,0,0,0,0
West Bank and Gaza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220809518,5.345118817,7.480269311,7.707200452,12.5117523,15.94401571,22.58418848,27.42174925,34.43060748,45.98834706,64.88063436,70.1221307,74.30363013,73.74053318,72.07515264
World,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053106,0.001489973,0.00233577,0.003393132,0.006864491,0.015877418,0.029548888,0.050880959,0.084910634,0.141734325,0.21115716,0.301795513,0.427030185,0.618285746,0.99024648,1.585095345,2.49909712,3.656626751,5.339169343,8.137141765,12.07506798,15.52641575,18.58111036,22.30593651,27.40023282,33.91308178,41.76483283,50.52501348,59.7067628,67.89638532,76.56511691,84.28443375,88.55915336,93.17620055,96.88854225
"Yemen, Rep.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011885633,0.037663475,0.056894904,0.054933344,0.056551791,0.076112541,0.097475072,0.162466318,0.182861648,0.819950583,2.62339074,3.538342711,7.52573741,11.30882491,14.41207153,20.5314264,29.69557406,37.39604244,48.6974305,50.06821515,58.27503629,69.01477877,68.48627079
Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017497352,0.029989053,0.048819276,0.086243954,0.286507645,0.978647519,1.169642903,1.309049061,2.212121526,4.155423212,8.278615333,14.11800015,21.79280605,28.41083233,34.36001051,41.21205404,59.88466455,74.77514723,71.50463179,67.33816426
Zimbabwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047601602,0.155362034,1.404956282,2.130905435,2.494700186,2.680018119,2.869470879,3.354159171,5.091109468,6.673415953,9.620397232,12.94364591,30.96458524,58.88210564,68.86878087,91.90938245,96.3498668,80.81642131
